"","provider","provider_title","algorithm","algorithm_id","algorithm_title","provider_can_be_activated","provider_is_active","provider_long_name","provider_version","provider_warning","can_cancel","deprecated","group","has_known_issues","help_url","requires_matching_crs","short_description","default_raster_file_extension","default_vector_file_extension","supports_non_file_based_output"
"597","native","QGIS (native c++)","native:smoothgeometry","smoothgeometry","Smooth",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"598","native","QGIS (native c++)","native:snapgeometries","snapgeometries","Snap geometries to layer",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"599","native","QGIS (native c++)","native:snappointstogrid","snappointstogrid","Snap points to grid",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"600","native","QGIS (native c++)","native:spatialiteexecutesql","spatialiteexecutesql","SpatiaLite execute SQL",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Database",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"601","native","QGIS (native c++)","native:spatialiteexecutesqlregistered","spatialiteexecutesqlregistered","SpatiaLite execute SQL (registered DB)",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Database",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"602","native","QGIS (native c++)","native:splitfeaturesbycharacter","splitfeaturesbycharacter","Split features by character",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector general",FALSE,NA,FALSE,"Splits features into multiple output features by splitting a field by a character.","tif","gpkg",TRUE
"603","native","QGIS (native c++)","native:splitlinesbylength","splitlinesbylength","Split lines by maximum length",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,"Splits lines into parts which are no longer than a specified length.","tif","gpkg",TRUE
"604","native","QGIS (native c++)","native:splitvectorlayer","splitvectorlayer","Split vector layer",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector general",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"605","native","QGIS (native c++)","native:splitwithlines","splitwithlines","Split with lines",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector overlay",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"606","native","QGIS (native c++)","native:stdbscanclustering","stdbscanclustering","ST-DBSCAN clustering",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector analysis",FALSE,NA,FALSE,"Clusters spatiotemporal point features using a time and density based scan algorithm.","tif","gpkg",TRUE
"607","native","QGIS (native c++)","native:stringconcatenation","stringconcatenation","String concatenation",TRUE,TRUE,"QGIS (native c++)",NA,NA,FALSE,TRUE,"Modeler tools",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"608","native","QGIS (native c++)","native:stylefromproject","stylefromproject","Create style database from project",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Cartography",FALSE,NA,FALSE,"Creates a style database by extracting all symbols, color ramps, text formats and label settings from a QGIS project.","tif","gpkg",TRUE
"609","native","QGIS (native c++)","native:subdivide","subdivide","Subdivide",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"610","native","QGIS (native c++)","native:sumlinelengths","sumlinelengths","Sum line lengths",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"611","native","QGIS (native c++)","native:swapxy","swapxy","Swap X and Y coordinates",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"612","native","QGIS (native c++)","native:symmetricaldifference","symmetricaldifference","Symmetrical difference",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector overlay",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"613","native","QGIS (native c++)","native:taperedbuffer","taperedbuffer","Tapered buffers",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"614","native","QGIS (native c++)","native:tilesxyzdirectory","tilesxyzdirectory","Generate XYZ tiles (Directory)",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Raster tools",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"615","native","QGIS (native c++)","native:tilesxyzmbtiles","tilesxyzmbtiles","Generate XYZ tiles (MBTiles)",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Raster tools",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"616","native","QGIS (native c++)","native:tinmeshcreation","tinmeshcreation","TIN Mesh Creation",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Mesh",FALSE,NA,FALSE,"Creates a TIN mesh layer from vector layers","tif","gpkg",TRUE
"617","native","QGIS (native c++)","native:transect","transect","Transect",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"618","native","QGIS (native c++)","native:transferannotationsfrommain","transferannotationsfrommain","Transfer annotations from main layer",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Cartography",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"619","native","QGIS (native c++)","native:translategeometry","translategeometry","Translate",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"620","native","QGIS (native c++)","native:truncatetable","truncatetable","Truncate table",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector general",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"621","native","QGIS (native c++)","native:union","union","Union",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector overlay",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"622","native","QGIS (native c++)","native:uploadgpsdata","uploadgpsdata","Upload GPS data to device",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"GPS",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"623","native","QGIS (native c++)","native:virtualrastercalc","virtualrastercalc","Raster calculator (virtual)",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,TRUE,"Raster analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"624","native","QGIS (native c++)","native:voronoipolygons","voronoipolygons","Voronoi polygons",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"625","native","QGIS (native c++)","native:wedgebuffers","wedgebuffers","Create wedge buffers",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"626","native","QGIS (native c++)","native:writevectortiles_mbtiles","writevectortiles_mbtiles","Write Vector Tiles (MBTiles)",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector tiles",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"627","native","QGIS (native c++)","native:writevectortiles_xyz","writevectortiles_xyz","Write Vector Tiles (XYZ)",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Vector tiles",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"628","native","QGIS (native c++)","native:zonalhistogram","zonalhistogram","Zonal histogram",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Raster analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"629","native","QGIS (native c++)","native:zonalstatistics","zonalstatistics","Zonal statistics (in place)",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,TRUE,"Raster analysis",FALSE,NA,FALSE,"Calculates statistics for a raster layer's values for each feature of an overlapping polygon vector layer.","tif","gpkg",TRUE
"630","native","QGIS (native c++)","native:zonalstatisticsfb","zonalstatisticsfb","Zonal statistics",TRUE,TRUE,"QGIS (native c++)",NA,NA,TRUE,FALSE,"Raster analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"631","qgis","QGIS","qgis:advancedpythonfieldcalculator","advancedpythonfieldcalculator","Advanced Python field calculator",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector table",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"632","qgis","QGIS","qgis:barplot","barplot","Bar plot",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Plots",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"633","qgis","QGIS","qgis:boxplot","boxplot","Box plot",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Plots",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"634","qgis","QGIS","qgis:checkvalidity","checkvalidity","Check validity",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"635","qgis","QGIS","qgis:climbalongline","climbalongline","Climb along line",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"636","qgis","QGIS","qgis:convertgeometrytype","convertgeometrytype","Convert geometry type",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"637","qgis","QGIS","qgis:definecurrentprojection","definecurrentprojection","Define Shapefile projection",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector general",FALSE,NA,FALSE,"Changes a Shapefile's projection to a new CRS without reprojecting features","tif","gpkg",TRUE
"638","qgis","QGIS","qgis:distancematrix","distancematrix","Distance matrix",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"639","qgis","QGIS","qgis:distancetonearesthublinetohub","distancetonearesthublinetohub","Distance to nearest hub (line to hub)",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"640","qgis","QGIS","qgis:distancetonearesthubpoints","distancetonearesthubpoints","Distance to nearest hub (points)",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"641","qgis","QGIS","qgis:executesql","executesql","Execute SQL",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector general",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"642","qgis","QGIS","qgis:exportaddgeometrycolumns","exportaddgeometrycolumns","Add geometry attributes",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"643","qgis","QGIS","qgis:findprojection","findprojection","Find projection",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector general",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"644","qgis","QGIS","qgis:generatepointspixelcentroidsalongline","generatepointspixelcentroidsalongline","Generate points (pixel centroids) along line",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector creation",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"645","qgis","QGIS","qgis:heatmapkerneldensityestimation","heatmapkerneldensityestimation","Heatmap (Kernel Density Estimation)",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Interpolation",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"646","qgis","QGIS","qgis:hypsometriccurves","hypsometriccurves","Hypsometric curves",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Raster terrain analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"647","qgis","QGIS","qgis:idwinterpolation","idwinterpolation","IDW interpolation",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Interpolation",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"648","qgis","QGIS","qgis:importintospatialite","importintospatialite","Export to SpatiaLite",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Database",FALSE,NA,FALSE,"Exports a vector layer to a SpatiaLite database","tif","gpkg",TRUE
"649","qgis","QGIS","qgis:linestopolygons","linestopolygons","Lines to polygons",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"650","qgis","QGIS","qgis:listuniquevalues","listuniquevalues","List unique values",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"651","qgis","QGIS","qgis:meanandstandarddeviationplot","meanandstandarddeviationplot","Mean and standard deviation plot",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Plots",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"652","qgis","QGIS","qgis:minimumboundinggeometry","minimumboundinggeometry","Minimum bounding geometry",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"653","qgis","QGIS","qgis:pointsdisplacement","pointsdisplacement","Points displacement",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"654","qgis","QGIS","qgis:polarplot","polarplot","Polar plot",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Plots",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"655","qgis","QGIS","qgis:randomextractwithinsubsets","randomextractwithinsubsets","Random extract within subsets",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector selection",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"656","qgis","QGIS","qgis:randompointsalongline","randompointsalongline","Random points along line",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector creation",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"657","qgis","QGIS","qgis:randompointsinlayerbounds","randompointsinlayerbounds","Random points in layer bounds",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector creation",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"658","qgis","QGIS","qgis:randompointsinsidepolygons","randompointsinsidepolygons","Random points inside polygons",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector creation",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"659","qgis","QGIS","qgis:rastercalculator","rastercalculator","Raster calculator",TRUE,TRUE,"QGIS",NA,NA,TRUE,TRUE,"Raster analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"660","qgis","QGIS","qgis:rasterlayerhistogram","rasterlayerhistogram","Raster layer histogram",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Plots",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"661","qgis","QGIS","qgis:rectanglesovalsdiamondsvariable","rectanglesovalsdiamondsvariable","Rectangles, ovals, diamonds (variable)",TRUE,TRUE,"QGIS",NA,NA,TRUE,TRUE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"662","qgis","QGIS","qgis:regularpoints","regularpoints","Regular points",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector creation",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"663","qgis","QGIS","qgis:relief","relief","Relief",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Raster terrain analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"664","qgis","QGIS","qgis:scatter3dplot","scatter3dplot","Vector layer scatterplot 3D",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Plots",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"665","qgis","QGIS","qgis:statisticsbycategories","statisticsbycategories","Statistics by categories",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector analysis",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"666","qgis","QGIS","qgis:texttofloat","texttofloat","Text to float",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Vector table",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"667","qgis","QGIS","qgis:tininterpolation","tininterpolation","TIN interpolation",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Interpolation",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"668","qgis","QGIS","qgis:topologicalcoloring","topologicalcoloring","Topological coloring",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Cartography",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"669","qgis","QGIS","qgis:variabledistancebuffer","variabledistancebuffer","Variable distance buffer",TRUE,TRUE,"QGIS",NA,NA,TRUE,TRUE,"Vector geometry",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"670","qgis","QGIS","qgis:vectorlayerhistogram","vectorlayerhistogram","Vector layer histogram",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Plots",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"671","qgis","QGIS","qgis:vectorlayerscatterplot","vectorlayerscatterplot","Vector layer scatterplot",TRUE,TRUE,"QGIS",NA,NA,TRUE,FALSE,"Plots",FALSE,NA,FALSE,NA,"tif","gpkg",TRUE
"672","sagang","SAGA Next Gen","sagang:01:asimplelittersystem","01:asimplelittersystem","01: a simple litter system",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Simulation",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"673","sagang","SAGA Next Gen","sagang:02:carboncyclesimulationforterrestrialbiomass","02:carboncyclesimulationforterrestrialbiomass","02: carbon cycle simulation for terrestrial biomass",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Simulation",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"674","sagang","SAGA Next Gen","sagang:03:spatiallydistributedsimulationofsoilnitrogendynamics","03:spatiallydistributedsimulationofsoilnitrogendynamics","03: spatially distributed simulation of soil nitrogen dynamics",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Simulation",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"675","sagang","SAGA Next Gen","sagang:3dpointsselection","3dpointsselection","3d points selection",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Vector point tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"676","sagang","SAGA Next Gen","sagang:accumulatedcost","accumulatedcost","Accumulated cost",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster analysis",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"677","sagang","SAGA Next Gen","sagang:accumulationfunctions","accumulationfunctions","Accumulation functions",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster analysis",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"678","sagang","SAGA Next Gen","sagang:addcoordinatestopoints","addcoordinatestopoints","Add coordinates to points",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Vector point tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"679","sagang","SAGA Next Gen","sagang:addrastervaluestofeatures","addrastervaluestofeatures","Add raster values to features",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Vector <-> raster",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"680","sagang","SAGA Next Gen","sagang:addrastervaluestopoints","addrastervaluestopoints","Add raster values to points",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Vector <-> raster",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"681","sagang","SAGA Next Gen","sagang:aggregatepointobservations","aggregatepointobservations","Aggregate point observations",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Vector point tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"682","sagang","SAGA Next Gen","sagang:aggregationindex","aggregationindex","Aggregation index",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster analysis",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"683","sagang","SAGA Next Gen","sagang:airpressureadjustment","airpressureadjustment","Air pressure adjustment",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Climate tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"684","sagang","SAGA Next Gen","sagang:analyticalhierarchyprocess","analyticalhierarchyprocess","Analytical hierarchy process",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster analysis",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"685","sagang","SAGA Next Gen","sagang:analyticalhillshading","analyticalhillshading","Analytical hillshading",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Terrain Analysis - Lighting",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"686","sagang","SAGA Next Gen","sagang:angmap","angmap","Angmap",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Terrain Analysis - Morphometry",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"687","sagang","SAGA Next Gen","sagang:angulardistanceweighted","angulardistanceweighted","Angular distance weighted",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster creation tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"688","sagang","SAGA Next Gen","sagang:annualcourseofdailyinsolation","annualcourseofdailyinsolation","Annual course of daily insolation",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Climate tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"689","sagang","SAGA Next Gen","sagang:automatedcloudcoverassessment","automatedcloudcoverassessment","Automated cloud cover assessment",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Image analysis",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"690","sagang","SAGA Next Gen","sagang:averagewithmask1","averagewithmask1","Average with mask 1",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"691","sagang","SAGA Next Gen","sagang:averagewithmask2","averagewithmask2","Average with mask 2",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"692","sagang","SAGA Next Gen","sagang:averagewiththereshold1","averagewiththereshold1","Average with thereshold 1",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"693","sagang","SAGA Next Gen","sagang:averagewiththereshold2","averagewiththereshold2","Average with thereshold 2",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"694","sagang","SAGA Next Gen","sagang:averagewiththereshold3","averagewiththereshold3","Average with thereshold 3",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"695","sagang","SAGA Next Gen","sagang:basicterrainanalysis","basicterrainanalysis","Basic terrain analysis",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Terrain Analysis - Morphometry",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"696","sagang","SAGA Next Gen","sagang:binaryerosionreconstruction","binaryerosionreconstruction","Binary erosion-reconstruction",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster filter",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"697","sagang","SAGA Next Gen","sagang:bioclimaticvariables","bioclimaticvariables","Bioclimatic variables",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Climate tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"698","sagang","SAGA Next Gen","sagang:breachdepressions","breachdepressions","Breach depressions",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Terrain Analysis - Hydrology",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"699","sagang","SAGA Next Gen","sagang:bsplineapproximation","bsplineapproximation","B-spline approximation",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster creation tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"700","sagang","SAGA Next Gen","sagang:burnstreamnetworkintodem","burnstreamnetworkintodem","Burn stream network into dem",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Terrain Analysis - Hydrology",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"701","sagang","SAGA Next Gen","sagang:catchmentarea","catchmentarea","Catchment area",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Terrain Analysis - Hydrology",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"702","sagang","SAGA Next Gen","sagang:catchmentareaflowtracing","catchmentareaflowtracing","Catchment area (flow tracing)",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Terrain Analysis - Hydrology",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"703","sagang","SAGA Next Gen","sagang:catchmentarearecursive","catchmentarearecursive","Catchment area (recursive)",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Terrain Analysis - Hydrology",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"704","sagang","SAGA Next Gen","sagang:categoricalcoincidence","categoricalcoincidence","Categorical coincidence",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Geostatistics",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"705","sagang","SAGA Next Gen","sagang:cellbalance","cellbalance","Cell balance",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Terrain Analysis - Hydrology",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"706","sagang","SAGA Next Gen","sagang:changeagridsnodatavalue","changeagridsnodatavalue","Change a grid's no-data value",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"Raster tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
"707","sagang","SAGA Next Gen","sagang:changeagridsnodatavaluebulkprocessing","changeagridsnodatavaluebulkprocessing","Change a grid's no-data value [bulk processing]",TRUE,TRUE,"SAGA Next Gen (7.3.0)","0.0.7",NA,TRUE,FALSE,"toolchains_grid_tools",FALSE,NA,FALSE,NA,"sdat","shp",FALSE
